"FL_DATE","ORIGIN","DEST","meanDelay"
"4183","1990-01-02","IAD","SFO",59.8
"4184","1990-01-02","IAD","SJU",2
"4185","1990-01-02","IAD","SLC",12
"4186","1990-01-02","IAD","STL",33
"4187","1990-01-02","IAD","TPA",0.666666666666667
"4188","1990-01-02","IAH","ABQ",19
"4189","1990-01-02","IAH","ATL",5.6
"4190","1990-01-02","IAH","AUS",23.6666666666667
"4191","1990-01-02","IAH","BNA",3.33333333333333
"4192","1990-01-02","IAH","BOS",7.33333333333333
"4193","1990-01-02","IAH","BTR",53.6666666666667
"4194","1990-01-02","IAH","BWI",6
"4195","1990-01-02","IAH","CLE",3.33333333333333
"4196","1990-01-02","IAH","CLT",13.25
"4197","1990-01-02","IAH","CRP",0
"4198","1990-01-02","IAH","DAL",0
"4199","1990-01-02","IAH","DCA",1.2
"4200","1990-01-02","IAH","DEN",4
"4201","1990-01-02","IAH","DFW",4.96153846153846
"4202","1990-01-02","IAH","DTW",8
"4203","1990-01-02","IAH","ELP",13
"4204","1990-01-02","IAH","EWR",9.66666666666667
"4205","1990-01-02","IAH","FLL",58
"4206","1990-01-02","IAH","HOU",2.22222222222222
"4207","1990-01-02","IAH","HRL",0
"4208","1990-01-02","IAH","IAD",0
"4209","1990-01-02","IAH","ICT",0
"4210","1990-01-02","IAH","IND",5
"4211","1990-01-02","IAH","JAX",52.5
"4212","1990-01-02","IAH","JFK",8.33333333333333
"4213","1990-01-02","IAH","LAS",34.6666666666667
"4214","1990-01-02","IAH","LAX",10.5
"4215","1990-01-02","IAH","LFT",0
"4216","1990-01-02","IAH","LGA",2.5
"4217","1990-01-02","IAH","MCI",6
"4218","1990-01-02","IAH","MCO",1.25
"4219","1990-01-02","IAH","MEM",1
"4220","1990-01-02","IAH","MFE",8.75
"4221","1990-01-02","IAH","MIA",11.2
"4222","1990-01-02","IAH","MSP",63
"4223","1990-01-02","IAH","MSY",3.81818181818182
"4224","1990-01-02","IAH","OKC",0.5
"4225","1990-01-02","IAH","OMA",118
"4226","1990-01-02","IAH","ORD",2.46153846153846
"4227","1990-01-02","IAH","PBI",0
"4228","1990-01-02","IAH","PHL",4.4
"4229","1990-01-02","IAH","PHX",9.16666666666667
"4230","1990-01-02","IAH","PIT",64.3333333333333
"4231","1990-01-02","IAH","PNS",0
"4232","1990-01-02","IAH","RSW",2
"4233","1990-01-02","IAH","SAN",24
"4234","1990-01-02","IAH","SAT",4.7
"4235","1990-01-02","IAH","SEA",22
"4236","1990-01-02","IAH","SFO",3
"4237","1990-01-02","IAH","SLC",58.5
"4238","1990-01-02","IAH","SNA",2.5
"4239","1990-01-02","IAH","STL",5.5
"4240","1990-01-02","IAH","TPA",0
"4241","1990-01-02","IAH","TUL",50
"4242","1990-01-02","IAH","TUS",5
"4243","1990-01-02","ICT","COS",55
"4244","1990-01-02","ICT","DCA",8
"4245","1990-01-02","ICT","DEN",4.14285714285714
"4246","1990-01-02","ICT","DFW",1.33333333333333
"4247","1990-01-02","ICT","IAH",0
"4248","1990-01-02","ICT","LAS",23
"4249","1990-01-02","ICT","LGA",0
"4250","1990-01-02","ICT","MCI",14.3333333333333
"4251","1990-01-02","ICT","MEM",0
"4252","1990-01-02","ICT","OKC",0
"4253","1990-01-02","ICT","ORD",1.33333333333333
"4254","1990-01-02","ICT","PHX",22
"4255","1990-01-02","ICT","STL",0
"4256","1990-01-02","IDA","ORD",55
"4257","1990-01-02","IDA","SLC",26.6
"4258","1990-01-02","ILM","BWI",0
"4259","1990-01-02","ILM","CLT",3
"4260","1990-01-02","ILM","GSO",0
"4261","1990-01-02","IND","ATL",1.25
"4262","1990-01-02","IND","BWI",8.5
"4263","1990-01-02","IND","CLE",1.14285714285714
"4264","1990-01-02","IND","CLT",21.3333333333333
"4265","1990-01-02","IND","CMH",5.16666666666667
"4266","1990-01-02","IND","CVG",0
"4267","1990-01-02","IND","DCA",20.25
"4268","1990-01-02","IND","DEN",7.25
"4269","1990-01-02","IND","DET",0
"4270","1990-01-02","IND","DFW",1.25
"4271","1990-01-02","IND","DTW",3.28571428571429
"4272","1990-01-02","IND","EVV",9.66666666666667
"4273","1990-01-02","IND","EWR",30
"4274","1990-01-02","IND","IAD",0.5
"4275","1990-01-02","IND","IAH",2.5
"4276","1990-01-02","IND","JFK",0
"4277","1990-01-02","IND","LAS",10
"4278","1990-01-02","IND","LAX",40
"4279","1990-01-02","IND","LGA",7.66666666666667
"4280","1990-01-02","IND","MCI",50
"4281","1990-01-02","IND","MCO",7.5
"4282","1990-01-02","IND","MEM",4.66666666666667
"4283","1990-01-02","IND","MKE",10
"4284","1990-01-02","IND","MSP",3
"4285","1990-01-02","IND","ORD",2.6
"4286","1990-01-02","IND","PHL",14.3333333333333
"4287","1990-01-02","IND","PHX",8
"4288","1990-01-02","IND","PIT",12.8
"4289","1990-01-02","IND","SDF",33
"4290","1990-01-02","IND","SFO",21
"4291","1990-01-02","IND","STL",3.1
"4292","1990-01-02","IND","TPA",33
"4293","1990-01-02","ISO","CLT",2
"4294","1990-01-02","ISP","BWI",18.3333333333333
"4295","1990-01-02","ISP","FLL",0
"4296","1990-01-02","ISP","MCO",57
"4297","1990-01-02","ISP","ORD",0.666666666666667
"4298","1990-01-02","ISP","RDU",8.5
"4299","1990-01-02","ISP","SYR",7
"4300","1990-01-02","ITH","ERI",40
"4301","1990-01-02","ITH","PIT",0.5
"4302","1990-01-02","JAC","IDA",59
"4303","1990-01-02","JAC","SLC",72.6666666666667
"4304","1990-01-02","JAN","ATL",2.6
"4305","1990-01-02","JAN","BHM",5
"4306","1990-01-02","JAN","BNA",33.3333333333333
"4307","1990-01-02","JAN","CVG",1
"4308","1990-01-02","JAN","DFW",5
"4309","1990-01-02","JAN","MEM",1.66666666666667
"4310","1990-01-02","JAN","MOB",36
"4311","1990-01-02","JAN","SHV",10
"4312","1990-01-02","JAX","ATL",2.93333333333333
"4313","1990-01-02","JAX","BWI",21.3333333333333
"4314","1990-01-02","JAX","CHS",4
"4315","1990-01-02","JAX","CLT",30.6666666666667
"4316","1990-01-02","JAX","CVG",11
"4317","1990-01-02","JAX","DAB",0
"4318","1990-01-02","JAX","DFW",2.33333333333333
"4319","1990-01-02","JAX","EWR",2.2
"4320","1990-01-02","JAX","IAH",0.5
"4321","1990-01-02","JAX","MIA",14.3333333333333
"4322","1990-01-02","JAX","ORD",1.5
"4323","1990-01-02","JAX","ORF",40
"4324","1990-01-02","JAX","PHL",29
"4325","1990-01-02","JAX","RDU",0.333333333333333
"4326","1990-01-02","JAX","SAV",0
"4327","1990-01-02","JAX","STL",18.5
"4328","1990-01-02","JAX","TPA",5
"4329","1990-01-02","JFK","ATL",4
"4330","1990-01-02","JFK","BDL",0
"4331","1990-01-02","JFK","BNA",4
"4332","1990-01-02","JFK","BOS",3.8
"4333","1990-01-02","JFK","BUF",0
"4334","1990-01-02","JFK","BWI",28
"4335","1990-01-02","JFK","CLE",17
"4336","1990-01-02","JFK","CLT",6
"4337","1990-01-02","JFK","CMH",9
"4338","1990-01-02","JFK","CVG",13
"4339","1990-01-02","JFK","DAY",6
"4340","1990-01-02","JFK","DCA",7.83333333333333
"4341","1990-01-02","JFK","DEN",43.5
"4342","1990-01-02","JFK","DFW",14
"4343","1990-01-02","JFK","DTW",21
"4344","1990-01-02","JFK","FLL",5.33333333333333
"4345","1990-01-02","JFK","HOU",0
"4346","1990-01-02","JFK","IAH",6.5
"4347","1990-01-02","JFK","IND",30
"4348","1990-01-02","JFK","LAS",23
"4349","1990-01-02","JFK","LAX",16.8
"4350","1990-01-02","JFK","MCO",19.25
"4351","1990-01-02","JFK","MIA",7.75
"4352","1990-01-02","JFK","MSP",0
"4353","1990-01-02","JFK","MSY",50
"4354","1990-01-02","JFK","ORD",5.33333333333333
"4355","1990-01-02","JFK","ORF",33
"4356","1990-01-02","JFK","PBI",17.5
"4357","1990-01-02","JFK","PHL",2
"4358","1990-01-02","JFK","PHX",28.3333333333333
"4359","1990-01-02","JFK","PIT",9.6
"4360","1990-01-02","JFK","RDU",6
"4361","1990-01-02","JFK","RIC",0
"4362","1990-01-02","JFK","ROC",25
"4363","1990-01-02","JFK","RSW",10
"4364","1990-01-02","JFK","SAN",3
"4365","1990-01-02","JFK","SEA",7.66666666666667
"4366","1990-01-02","JFK","SFO",6.25
"4367","1990-01-02","JFK","SJU",8.5
"4368","1990-01-02","JFK","SLC",59.5
"4369","1990-01-02","JFK","STL",9
"4370","1990-01-02","JFK","STT",0
"4371","1990-01-02","JFK","SYR",13
"4372","1990-01-02","JFK","TPA",52
"4373","1990-01-02","JNU","ANC",25
"4374","1990-01-02","JNU","KTN",75
"4375","1990-01-02","JNU","PSG",55
"4376","1990-01-02","JNU","SEA",27.5
"4377","1990-01-02","JNU","YAK",5
"4378","1990-01-02","KOA","HNL",2
"4379","1990-01-02","KOA","SFO",6
"4380","1990-01-02","KTN","JNU",0
"4381","1990-01-02","KTN","SEA",60
"4382","1990-01-02","KTN","SIT",0
"4383","1990-01-02","KTN","WRG",75
"4384","1990-01-02","LAN","AZO",10
"4385","1990-01-02","LAN","CLE",0
"4386","1990-01-02","LAN","DAY",15.3333333333333
"4387","1990-01-02","LAN","DTW",5
"4388","1990-01-02","LAS","ABQ",12.1428571428571
"4389","1990-01-02","LAS","ATL",0.5
"4390","1990-01-02","LAS","BOI",53.5
"4391","1990-01-02","LAS","BUR",19.4444444444444
"4392","1990-01-02","LAS","BWI",10
"4393","1990-01-02","LAS","CLE",82
"4394","1990-01-02","LAS","COS",0
"4395","1990-01-02","LAS","DEN",6.2
"4396","1990-01-02","LAS","DFW",2.72727272727273
"4397","1990-01-02","LAS","DTW",0.25
"4398","1990-01-02","LAS","ELP",0
"4399","1990-01-02","LAS","EWR",23.5
"4400","1990-01-02","LAS","FAT",16
"4401","1990-01-02","LAS","HNL",7
"4402","1990-01-02","LAS","IAH",11.6666666666667
"4403","1990-01-02","LAS","ICT",1
"4404","1990-01-02","LAS","IND",0
"4405","1990-01-02","LAS","JFK",35
"4406","1990-01-02","LAS","LAX",20.1153846153846
"4407","1990-01-02","LAS","LGB",13.6666666666667
"4408","1990-01-02","LAS","MCI",12.6666666666667
"4409","1990-01-02","LAS","MEM",0
"4410","1990-01-02","LAS","MSP",7.6
"4411","1990-01-02","LAS","OAK",26.75
"4412","1990-01-02","LAS","OMA",18
"4413","1990-01-02","LAS","ONT",19.6666666666667
"4414","1990-01-02","LAS","ORD",4.6
"4415","1990-01-02","LAS","PDX",12
"4416","1990-01-02","LAS","PHL",79
"4417","1990-01-02","LAS","PHX",21.3703703703704
"4418","1990-01-02","LAS","PIT",0
"4419","1990-01-02","LAS","PMD",8
"4420","1990-01-02","LAS","PSP",0
"4421","1990-01-02","LAS","RNO",25.8571428571429
"4422","1990-01-02","LAS","SAN",12.2307692307692
"4423","1990-01-02","LAS","SAT",24.3333333333333
"4424","1990-01-02","LAS","SBA",21.3333333333333
"4425","1990-01-02","LAS","SEA",10.6666666666667
"4426","1990-01-02","LAS","SFO",3.14285714285714
"4427","1990-01-02","LAS","SJC",9.66666666666667
"4428","1990-01-02","LAS","SLC",14.5555555555556
"4429","1990-01-02","LAS","SMF",21.6666666666667
"4430","1990-01-02","LAS","SNA",19.375
"4431","1990-01-02","LAS","STL",20.25
"4432","1990-01-02","LAS","TUS",16
"4433","1990-01-02","LAX","ABQ",8.375
"4434","1990-01-02","LAX","ATL",11.1111111111111
"4435","1990-01-02","LAX","BNA",1.5
"4436","1990-01-02","LAX","BOI",0
"4437","1990-01-02","LAX","BOS",6.5
"4438","1990-01-02","LAX","BWI",19
"4439","1990-01-02","LAX","CCR",0
"4440","1990-01-02","LAX","CLE",42.25
"4441","1990-01-02","LAX","CLT",42
"4442","1990-01-02","LAX","CVG",7
"4443","1990-01-02","LAX","DAY",15.5
"4444","1990-01-02","LAX","DEN",39.2727272727273
"4445","1990-01-02","LAX","DFW",12.7857142857143
"4446","1990-01-02","LAX","DTW",18.6666666666667
"4447","1990-01-02","LAX","ELP",26.6
"4448","1990-01-02","LAX","EUG",0
"4449","1990-01-02","LAX","EWR",9
"4450","1990-01-02","LAX","FAT",2.85714285714286
"4451","1990-01-02","LAX","HDN",1
"4452","1990-01-02","LAX","HNL",18.4285714285714
"4453","1990-01-02","LAX","IAD",1.75
"4454","1990-01-02","LAX","IAH",4.5
"4455","1990-01-02","LAX","IND",10.5
"4456","1990-01-02","LAX","JFK",8.5
"4457","1990-01-02","LAX","LAS",17.8888888888889
"4458","1990-01-02","LAX","MCI",21.6666666666667
"4459","1990-01-02","LAX","MCO",10
"4460","1990-01-02","LAX","MEM",5
"4461","1990-01-02","LAX","MFR",30
"4462","1990-01-02","LAX","MIA",2.83333333333333
"4463","1990-01-02","LAX","MKE",5
"4464","1990-01-02","LAX","MRY",1.33333333333333
"4465","1990-01-02","LAX","MSP",34.4
"4466","1990-01-02","LAX","MSY",20
"4467","1990-01-02","LAX","OAK",5.6
"4468","1990-01-02","LAX","OGG",31
"4469","1990-01-02","LAX","ORD",7.8
"4470","1990-01-02","LAX","PDX",5.75
"4471","1990-01-02","LAX","PHL",3
"4472","1990-01-02","LAX","PHX",29.9473684210526
"4473","1990-01-02","LAX","PIT",16.75
"4474","1990-01-02","LAX","RNO",27
"4475","1990-01-02","LAX","SAN",8.90909090909091
"4476","1990-01-02","LAX","SAT",46.5
"4477","1990-01-02","LAX","SCK",18.3333333333333
"4478","1990-01-02","LAX","SFO",9.2258064516129
"4479","1990-01-02","LAX","SJC",2.35
"4480","1990-01-02","LAX","SLC",27.1111111111111
"4481","1990-01-02","LAX","SMF",9.08333333333333
"4482","1990-01-02","LAX","STL",7.2
"4483","1990-01-02","LAX","TPA",83
"4484","1990-01-02","LAX","TUS",14.7142857142857
"4485","1990-01-02","LBB","ABQ",9.66666666666667
"4486","1990-01-02","LBB","AMA",0
"4487","1990-01-02","LBB","AUS",9.5
"4488","1990-01-02","LBB","DAL",4
"4489","1990-01-02","LBB","DFW",1.75
"4490","1990-01-02","LBB","ELP",8
"4491","1990-01-02","LBB","MAF",0
"4492","1990-01-02","LBB","PHX",45
"4493","1990-01-02","LEX","ATL",2.8
"4494","1990-01-02","LEX","BNA",0
"4495","1990-01-02","LEX","CLT",1
"4496","1990-01-02","LEX","CVG",2
"4497","1990-01-02","LEX","DAY",3
"4498","1990-01-02","LEX","PIT",6.66666666666667
"4499","1990-01-02","LEX","SDF",0
"4500","1990-01-02","LFT","BTR",0
"4501","1990-01-02","LFT","IAH",5.5
"4502","1990-01-02","LGA","ATL",40.2941176470588
"4503","1990-01-02","LGA","BNA",21
"4504","1990-01-02","LGA","BOS",1.15789473684211
"4505","1990-01-02","LGA","BTV",4
"4506","1990-01-02","LGA","BUF",31.125
"4507","1990-01-02","LGA","BWI",9.4
"4508","1990-01-02","LGA","CHO",0
"4509","1990-01-02","LGA","CLE",11.3846153846154
"4510","1990-01-02","LGA","CLT",23.625
"4511","1990-01-02","LGA","CMH",13.5
"4512","1990-01-02","LGA","CRW",0
"4513","1990-01-02","LGA","CVG",9.25
"4514","1990-01-02","LGA","DAY",43.75
"4515","1990-01-02","LGA","DCA",4.6
"4516","1990-01-02","LGA","DEN",9
"4517","1990-01-02","LGA","DFW",11.8333333333333
"4518","1990-01-02","LGA","DTW",8.72727272727273
"4519","1990-01-02","LGA","FLL",52.25
"4520","1990-01-02","LGA","GSO",10.75
"4521","1990-01-02","LGA","GSP",18.5
"4522","1990-01-02","LGA","IAD",1.6
"4523","1990-01-02","LGA","IAH",9.66666666666667
"4524","1990-01-02","LGA","ICT",24
"4525","1990-01-02","LGA","IND",45
"4526","1990-01-02","LGA","MCI",52.5
"4527","1990-01-02","LGA","MCO",18.7777777777778
"4528","1990-01-02","LGA","MEM",2.33333333333333
"4529","1990-01-02","LGA","MIA",33
"4530","1990-01-02","LGA","MKE",2
"4531","1990-01-02","LGA","MSP",4.71428571428571
"4532","1990-01-02","LGA","MSY",47.3333333333333
"4533","1990-01-02","LGA","OMA",0
"4534","1990-01-02","LGA","ORD",2.7
"4535","1990-01-02","LGA","ORF",12.4
"4536","1990-01-02","LGA","PBI",32.5
"4537","1990-01-02","LGA","PIT",14.7272727272727
"4538","1990-01-02","LGA","PWM",11
"4539","1990-01-02","LGA","RDU",9.16666666666667
"4540","1990-01-02","LGA","RIC",22
"4541","1990-01-02","LGA","ROA",0
"4542","1990-01-02","LGA","ROC",15.1666666666667
"4543","1990-01-02","LGA","RSW",21
"4544","1990-01-02","LGA","SDF",6.5
"4545","1990-01-02","LGA","SRQ",54.5
"4546","1990-01-02","LGA","STL",94.5
"4547","1990-01-02","LGA","SYR",18.4285714285714
"4548","1990-01-02","LGA","TPA",29.2857142857143
"4549","1990-01-02","LGB","BUR",2
"4550","1990-01-02","LGB","DEN",13.3333333333333
"4551","1990-01-02","LGB","DFW",5.2
"4552","1990-01-02","LGB","LAS",2
"4553","1990-01-02","LGB","OAK",5
"4554","1990-01-02","LGB","ORD",2
"4555","1990-01-02","LGB","PHX",19.75
"4556","1990-01-02","LGB","SFO",0.625
"4557","1990-01-02","LGB","SJC",0.25
"4558","1990-01-02","LGB","SLC",20.5
"4559","1990-01-02","LGB","STL",7
"4560","1990-01-02","LIH","HNL",0
"4561","1990-01-02","LIT","ATL",5.33333333333333
"4562","1990-01-02","LIT","BNA",0
"4563","1990-01-02","LIT","CVG",1
"4564","1990-01-02","LIT","DAL",2.83333333333333
"4565","1990-01-02","LIT","DFW",3.66666666666667
"4566","1990-01-02","LIT","HOU",4
"4567","1990-01-02","LIT","MEM",3.44444444444444
"4568","1990-01-02","LIT","STL",0
"4569","1990-01-02","LIT","TUL",2.5
"4570","1990-01-02","LNK","DEN",31
"4571","1990-01-02","LNK","OMA",0
"4572","1990-01-02","LNK","ORD",14.6666666666667
"4573","1990-01-02","LNK","PHX",26
"4574","1990-01-02","LNK","STL",6
"4575","1990-01-02","LNK","SUX",61.6666666666667
"4576","1990-01-02","LSE","MSP",8.25
"4577","1990-01-02","LYH","CLT",5.5
"4578","1990-01-02","MAF","ABQ",0
"4579","1990-01-02","MAF","AUS",16.6666666666667
"4580","1990-01-02","MAF","DAL",12
"4581","1990-01-02","MAF","DFW",2
"4582","1990-01-02","MAF","HOU",0
"4583","1990-01-02","MAF","LBB",40
"4584","1990-01-02","MAF","PHX",6
"4585","1990-01-02","MBS","CLE",10
"4586","1990-01-02","MBS","DTW",4
"4587","1990-01-02","MBS","ORD",13.75
"4588","1990-01-02","MCI","ATL",4.88888888888889
"4589","1990-01-02","MCI","BWI",6.5
"4590","1990-01-02","MCI","CLE",0
"4591","1990-01-02","MCI","CLT",1.66666666666667
"4592","1990-01-02","MCI","CVG",1.75
"4593","1990-01-02","MCI","DCA",7.33333333333333
"4594","1990-01-02","MCI","DEN",8.25
"4595","1990-01-02","MCI","DFW",12.6
"4596","1990-01-02","MCI","EWR",12.5
"4597","1990-01-02","MCI","IAH",2
"4598","1990-01-02","MCI","ICT",9
"4599","1990-01-02","MCI","IND",37.5
"4600","1990-01-02","MCI","LAS",26.6666666666667
"4601","1990-01-02","MCI","LAX",8
"4602","1990-01-02","MCI","LGA",0
"4603","1990-01-02","MCI","MDW",6
"4604","1990-01-02","MCI","MEM",1.25
"4605","1990-01-02","MCI","MSP",0
"4606","1990-01-02","MCI","OKC",7.4
"4607","1990-01-02","MCI","OMA",48
"4608","1990-01-02","MCI","ORD",2.2
"4609","1990-01-02","MCI","PHX",18.4
"4610","1990-01-02","MCI","PIT",5.33333333333333
"4611","1990-01-02","MCI","SFO",58.6666666666667
"4612","1990-01-02","MCI","SLC",6.75
"4613","1990-01-02","MCI","STL",3.8
"4614","1990-01-02","MCI","TUL",0
"4615","1990-01-02","MCO","ATL",22.3888888888889
"4616","1990-01-02","MCO","BDL",4.5
"4617","1990-01-02","MCO","BHM",0
"4618","1990-01-02","MCO","BNA",5
"4619","1990-01-02","MCO","BOS",4.25
"4620","1990-01-02","MCO","BWI",16.1666666666667
"4621","1990-01-02","MCO","CLE",8.83333333333333
"4622","1990-01-02","MCO","CLT",15
"4623","1990-01-02","MCO","CMH",4
"4624","1990-01-02","MCO","CVG",6
"4625","1990-01-02","MCO","DAY",8
"4626","1990-01-02","MCO","DCA",3
"4627","1990-01-02","MCO","DEN",2.25
"4628","1990-01-02","MCO","DFW",9.55555555555556
"4629","1990-01-02","MCO","DTW",9.4
"4630","1990-01-02","MCO","EWR",1.5
"4631","1990-01-02","MCO","FLL",5.14285714285714
"4632","1990-01-02","MCO","IAD",0.25
"4633","1990-01-02","MCO","IAH",75
"4634","1990-01-02","MCO","IND",15
"4635","1990-01-02","MCO","ISP",77
"4636","1990-01-02","MCO","JFK",8
"4637","1990-01-02","MCO","LAX",8.5
"4638","1990-01-02","MCO","LGA",9.25
"4639","1990-01-02","MCO","MDW",2
"4640","1990-01-02","MCO","MEM",7.66666666666667
"4641","1990-01-02","MCO","MIA",21.3684210526316
"4642","1990-01-02","MCO","MSP",5
"4643","1990-01-02","MCO","MSY",0.333333333333333
"4644","1990-01-02","MCO","ORD",11.1
"4645","1990-01-02","MCO","PHL",21.1428571428571
"4646","1990-01-02","MCO","PIT",34.5
"4647","1990-01-02","MCO","PNS",25.3333333333333
"4648","1990-01-02","MCO","RDU",5.66666666666667
"4649","1990-01-02","MCO","RSW",9.75
"4650","1990-01-02","MCO","SJU",1.5
"4651","1990-01-02","MCO","SLC",16
"4652","1990-01-02","MCO","SRQ",15.3333333333333
"4653","1990-01-02","MCO","STL",17
"4654","1990-01-02","MCO","SYR",16
"4655","1990-01-02","MCO","TLH",12.75
"4656","1990-01-02","MCO","TPA",6.75
"4657","1990-01-02","MDT","BWI",6
"4658","1990-01-02","MDT","DTW",0
"4659","1990-01-02","MDT","ORD",3.5
"4660","1990-01-02","MDT","PIT",3.14285714285714
"4661","1990-01-02","MDT","STL",6.5
"4662","1990-01-02","MDW","BNA",6.33333333333333
"4663","1990-01-02","MDW","CLE",0
"4664","1990-01-02","MDW","DET",5.44444444444444
"4665","1990-01-02","MDW","EVV",0
"4666","1990-01-02","MDW","MCI",4.66666666666667
"4667","1990-01-02","MDW","MCO",2.5
"4668","1990-01-02","MDW","MSP",1
"4669","1990-01-02","MDW","PIT",0.5
"4670","1990-01-02","MDW","STL",1.3125
"4671","1990-01-02","MEM","ATL",3.18181818181818
"4672","1990-01-02","MEM","AUS",6.33333333333333
"4673","1990-01-02","MEM","BHM",10.5
"4674","1990-01-02","MEM","BNA",1.125
"4675","1990-01-02","MEM","BOS",20.6666666666667
"4676","1990-01-02","MEM","BTR",1.33333333333333
"4677","1990-01-02","MEM","CHA",6
"4678","1990-01-02","MEM","CLT",6
"4679","1990-01-02","MEM","CVG",8
"4680","1990-01-02","MEM","DCA",0
"4681","1990-01-02","MEM","DEN",5.5
"4682","1990-01-02","MEM","DFW",1.45454545454545
"4683","1990-01-02","MEM","DTW",3.33333333333333
"4684","1990-01-02","MEM","FLL",0
"4685","1990-01-02","MEM","GPT",1.66666666666667
"4686","1990-01-02","MEM","GSP",1.66666666666667
"4687","1990-01-02","MEM","HOU",0
"4688","1990-01-02","MEM","HSV",8.5
"4689","1990-01-02","MEM","IAH",0
"4690","1990-01-02","MEM","ICT",3.33333333333333
"4691","1990-01-02","MEM","IND",0
"4692","1990-01-02","MEM","JAN",7
"4693","1990-01-02","MEM","LAS",0
"4694","1990-01-02","MEM","LAX",0.666666666666667
"4695","1990-01-02","MEM","LGA",4.75
"4696","1990-01-02","MEM","LIT",4.625
"4697","1990-01-02","MEM","MCI",2.75
"4698","1990-01-02","MEM","MCO",7
"4699","1990-01-02","MEM","MIA",2.5
"4700","1990-01-02","MEM","MKE",3.75
"4701","1990-01-02","MEM","MOB",0.666666666666667
"4702","1990-01-02","MEM","MSP",10
"4703","1990-01-02","MEM","MSY",2.5
"4704","1990-01-02","MEM","OKC",0
"4705","1990-01-02","MEM","OMA",6
"4706","1990-01-02","MEM","ORD",3.625
"4707","1990-01-02","MEM","PBI",2.5
"4708","1990-01-02","MEM","PHL",0
"4709","1990-01-02","MEM","PHX",9.5
"4710","1990-01-02","MEM","PIT",52.5
"4711","1990-01-02","MEM","RSW",62
"4712","1990-01-02","MEM","SAT",0
"4713","1990-01-02","MEM","SFO",0
"4714","1990-01-02","MEM","SHV",1.66666666666667
"4715","1990-01-02","MEM","STL",0
"4716","1990-01-02","MEM","TPA",0.333333333333333
"4717","1990-01-02","MEM","TUL",4.66666666666667
"4718","1990-01-02","MEM","TYS",0
"4719","1990-01-02","MEM","VPS",1
"4720","1990-01-02","MFE","IAH",10.2
"4721","1990-01-02","MFR","EUG",42.5
"4722","1990-01-02","MFR","SFO",21
"4723","1990-01-02","MGM","ATL",3.4
"4724","1990-01-02","MGM","BTR",2
"4725","1990-01-02","MGM","MLU",4
"4726","1990-01-02","MHT","BTV",16
"4727","1990-01-02","MHT","IAD",8
"4728","1990-01-02","MHT","ORD",16
"4729","1990-01-02","MHT","PHL",15.6666666666667
"4730","1990-01-02","MHT","PIT",33.5
"4731","1990-01-02","MIA","ATL",3.55
"4732","1990-01-02","MIA","BNA",1
"4733","1990-01-02","MIA","BOS",6.55555555555556
